id,hotel_name,hotel_description,star_classification,auto_confirmation,triggers,hotel_classification,longitude,latitude,provider,hotel_address,trip_advisor_link,hotel_image,country,city,micro_location,hotel_status,start_date,end_date,vendor_id,updated_by,created_at,updated_at,additional_data_1,markup,sub_description,deleted_at,temp_column
685,Bamboo Sapa Hotel,"<p>Bamboo Sapa Hotel is a well-known hotel in Sapa, offering stunning views of the valley and exceptional service. The cozy rooms provide a unique and memorable stay, setting the hotel apart from other accommodations in Vietnam. The hotel's restaurant is one of the best in the area, serving a rich menu of over 100 traditional Vietnamese dishes, expertly prepared by an experienced chef. Dining at the foot of Fansipan Mountain adds to the charm, making it the perfect spot to enjoy gourmet Vietnamese cuisine while taking in the beautiful surroundings.</p>",4,0,0,4,22.3334981452974,103.843782430689,1,"18 M__ng Hoa, TT. Sa Pa, Sa Pa, Lào Cai, Vietnam",https://www.tripadvisor.com/Hotel_Review-g311304-d590060-Reviews-Bamboo_Sapa_Hotel-Sapa_Lao_Cai_Province.html,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/OVMcV4gM714NG8gn005q0BpzIQsK9jFVHgTChZ99.jpg,VN,Sapa,Sapa,1,2024-12-18,2025-12-31,635,792,2024-11-27 00:00:00,2024-12-18 08:30:51,USD,18,"Bamboo Sapa Hotel offers stunning valley views, exceptional service, and gourmet Vietnamese dining at Fansipan Mountain's base.",,
686,Silk Path Grand Sapa Resort & Spa,"<p>Silk Path Grand Sapa Resort &amp; Spa is a luxurious retreat nestled on a picturesque hill, offering panoramic views of the Hoang Lien Son Mountain Range. Located 1,500 meters above sea level in the stunning northwestern mountains of Vietnam, it provides a serene getaway to experience Sapa's natural beauty and rich cultural diversity throughout the year.</p>",5,0,0,4,22.3388756372533,103.837800023276,1,"Doi Quan 6, Group 5, Sa Pa, Lào Cai 330000, Vietnam",https://www.tripadvisor.com/Hotel_Review-g311304-d12843531-Reviews-Silk_Path_Grand_Sapa_Resort_Spa-Sapa_Lao_Cai_Province.html,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/TSsbw514Xz5DvjqRYRM28Vfzhydz8eTOxO26rkfN.jpg,VN,Sapa,Sapa,1,2024-12-18,2025-12-31,635,792,2024-11-27 00:00:00,2024-12-18 08:30:01,USD,18,"Silk Path Grand Sapa Resort & Spa offers luxury with panoramic mountain views, perfect for a serene getaway.",,
687,A25 Hotel - 12 Pho Hue,"<p>A25 Hotel - 12 Pho Hue is a cozy and budget-friendly hotel located in the heart of Hanoi, Vietnam. The hotel offers well-furnished rooms with modern amenities, including air conditioning, flat-screen TVs, free Wi-Fi, and private bathrooms, ensuring a comfortable stay for both business and leisure travelers. Its central location provides easy access to popular attractions such as Hoan Kiem Lake, the Old Quarter, and the Hanoi Opera House. With a 24-hour front desk, on-site dining options, and attentive service, A25 Hotel - 12 Pho Hue is an excellent choice for travelers seeking convenience and affordability in Hanoi.</p>",2,0,0,4,105.851769216566,21.0195146371238,1,"12 P. Hu_, Hàng Bài, Hoàn Ki_m, Hà N_i 00084, Vietnam",,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/L3p7ZyJEqBNQpzH9e8W097N7B1tdf8FZZQ1SHhZO.jpg,VN,Hanoi,Hanoi,1,2024-12-18,2025-12-31,635,792,2024-11-27 00:00:00,2024-12-18 08:28:52,USD,18,Cozy and budget-friendly accommodation in Hanoi's central location.,,
688,A25 Hotel - 15 Tran Quoc Toan,"<p>A25 Hotel - 15 Tran Quoc Toan is a modern and affordable hotel situated in Hanoi's bustling city center. The hotel features well-equipped rooms with contemporary amenities such as air conditioning, flat-screen TVs, free Wi-Fi, and private bathrooms, ensuring a relaxing and convenient stay for guests. Its prime location offers easy access to popular landmarks, including Hoan Kiem Lake, the Temple of Literature, and the Hanoi Train Station. With a 24-hour front desk, daily housekeeping, and friendly service, A25 Hotel - 15 Tran Quoc Toan provides a comfortable base for exploring Hanoi's vibrant culture and attractions.</p>",3,0,0,4,105.850221798351,21.0193433993715,1,"15 P. Tr_n Qu_c To_n, Tr_n H_ng __o, Hoàn Ki_m, Hà N_i 100000, Vietnam",,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/M9hzSrR8XyXBsIAOixonMhpmDkuVreelo2zJMYk6.jpg,VN,Hanoi,Hanoi,1,2024-12-18,2025-12-31,635,792,2024-11-27 00:00:00,2024-12-18 08:17:46,USD,18,Modern and affordable hotel in Hanoi's bustling city center,,
689,A25 Minh Khai Luxury,"<p>A25 Minh Khai Luxury is an elegant hotel offering a blend of modern amenities and sophisticated design in Hanoi's Hai Ba Trung district. The hotel features spacious, tastefully furnished rooms equipped with air conditioning, flat-screen TVs, complimentary Wi-Fi, and luxurious en-suite bathrooms. Guests can enjoy premium services, including a 24-hour front desk, daily housekeeping, and an on-site restaurant serving delicious local and international cuisine. Conveniently located near Vincom Center and other major attractions, A25 Minh Khai Luxury is an excellent choice for travelers seeking comfort and accessibility in the heart of Hanoi.</p>",4,0,0,4,105.870971329442,21.0007002942201,1,"684 P. Minh Khai, V_nh Phú, Hai Bà Tr_ng, Hà N_i 100000, Vietnam",,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/Ga9n1NAkWjETTryRDaGkExrdeB1k0MwK6ibzbBAD.jpg,VN,Hanoi,Hanoi,1,2024-12-18,2025-12-31,635,792,2024-11-27 00:00:00,2024-12-18 08:16:26,USD,18,"Elegant hotel offering luxury and convenience in Hai Ba Trung, Hanoi",,
690,Rock Mila Phu Quoc Hotel,"<p>Rock Mila Phu Quoc Hotel is a stylish and comfortable retreat located on the picturesque island of Phu Quoc. The hotel offers modern, well-appointed rooms with elegant decor, featuring amenities such as air conditioning, flat-screen TVs, free Wi-Fi, and private balconies with views of the garden or sea. Guests can unwind at the outdoor pool, enjoy delectable cuisine at the on-site restaurant, or explore nearby beaches and local attractions. Perfect for leisure travelers, Rock Mila Phu Quoc Hotel provides a serene and welcoming environment for a memorable stay on the island.</p>",3,0,0,4,103.96177203929,10.2109188666485,1,"63/7 ___ng Tr_n H_ng __o, TT. D__ng _ông, Phú Qu_c, Kiên Giang 92500, Vietnam",,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/RP61pTH1v2XkuXuwsG65hFB7LYy8KVcnkyd3tMaf.jpg,VN,Hanoi,Hanoi,1,2024-12-18,2025-12-31,635,792,2024-11-27 00:00:00,2024-12-18 08:16:02,USD,18,Stylish retreat with modern amenities on the scenic island of Phu Quoc.,,
693,The King's Domain,"<p>Seerock the King’s Domain is a luxurious, intimate boutique hotel offering breathtaking views of the historic Royal Kingdom of Sigiriya. Meticulously designed and handcrafted, this exclusive retreat blends comfort and opulence, creating a sanctuary where luxury becomes a lifestyle. Ideal for those seeking tranquility and elegance, the hotel promises an unforgettable stay, making it the perfect destination for your dream vacation. Whether you're here for relaxation or exploration, Seerock ensures an exceptional experience with its unparalleled ambiance and world-class service.</p>",4,0,0,,80.7454,7.9985,1,"Seerock The King’s Domain Hotel, Indigaswewa, Sigiriya, Sri Lanka",https://www.tripadvisor.com/Hotel_Review-g304133-d10903452-Reviews-Seerock_The_King_s_Domain-Dambulla_Central_Province.html?m=19905,"https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/z4neNzD3Y2rpsY8JNr7bHaPdbU2U9XFFuNLgCyeu.jpg,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/Jv7Bx1vuKJHvYrDe1yLsRkol9wKUS4IfuSx2xkZW.jpg,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/UJOeRmNQAID9S2idonZbfqYJkRjaSA3XNycTdmvZ.jpg,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/wkgegVAvwcVZRaiRFxzVUZzPAyo9TLzW2aP9UKwt.jpg",LK,Indigaswewa,Indigaswewa,1,2024-12-28,2024-12-28,949,792,2024-11-28 09:54:19,2024-12-28 07:38:09,USD,18,"Seerock the King’s Domain is a luxurious boutique hotel with stunning views of Sigiriya, offering tranquility and elegance.",,
694,Village Hotel Sentosa,"<p><strong>Village Hotel Sentosa</strong> is a vibrant, family-friendly retreat located in the heart of Sentosa, offering a dynamic and exciting atmosphere perfect for families, leisure travelers, and meeting groups alike. This hotel features 606 cozy guest rooms, each thoughtfully designed with sun-washed hues that echo the natural beauty of the surroundings and the sparkling sea.</p>

<p>Ideal for families, the hotel boasts four uniquely themed pools, providing a fun-filled experience for guests of all ages. Whether it’s participating in the engaging family scavenger hunt, joining in pool games, building sandcastles, or taking part in aqua fitness sessions, there's no shortage of exciting activities. Additionally, the hotel’s movie nights by the pool add a touch of magic to the evenings, ensuring that every guest enjoys a memorable stay.</p>

<p>Village Hotel Sentosa’s vibrant atmosphere and family-oriented services make it the perfect destination for a joyful, action-packed getaway.</p>",4,0,0,4,103.8202,1.2524,1,"Village Hotel Sentosa, Sentosa Island, Singapore",,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/RrOnVrMfNOOFMPlalx4yL9nyXxy2nk6PppCoDDyG.png,SG,10 Artillery Ave,10 Artillery Ave,1,2024-11-29,2025-03-31,635,635,2024-11-29 09:32:14,2024-11-29 09:32:14,SGD,18,"Village Hotel Sentosa: family-friendly retreat with vibrant atmosphere, themed pools, and exciting activities for all guests.",,
695,The Village Hotel Sentosa,"<p>Village Hotel Sentosa is a vibrant and family-friendly destination located on the stunning island of Sentosa, Singapore. Offering an energetic atmosphere, the hotel is perfect for families, leisure travelers, and meeting groups seeking a fun and memorable getaway. The hotel features 606 cozy guest rooms, thoughtfully designed with sun-washed hues that reflect the beauty of the surrounding sea and natural landscapes. These rooms provide a comfortable retreat with modern amenities to cater to every guest's needs.</p>",4,0,0,4,103.85272,1.2969,1,"10 Artillery Ave, #02-01 Palawan Ridge, Sentosa Island, Singapore 099951",https://www.tripadvisor.in/Hotel_Review-g294264-d15294579-Reviews-Village_Hotel_Sentosa_by_Far_East_Hospitality-Sentosa_Island.html,https://aahaas-prod-assets.s3.ap-southeast-1.amazonaws.com/productImages/hotels/eeB8TTMlLiTj07ocBOnQWFs1iw6GVIr9oUBQFIES.jpg,SG,Sentosa,Singapore,1,2024-12-09,2025-12-31,635,635,2024-12-02 00:00:00,2024-12-09 05:40:50,SGD,18,"Village Hotel Sentosa offers vibrant, family-friendly stays with 606 cozy, sunlit rooms.",,
696,Langkawi Seaview Hotel,"Finding an ideal budget-friendly hotel in Langkawi doesn’t have to be difficult. Welcome to Langkawi Seaview Hotel, a great choice for travelers seeking comfort and convenience. Located just a short distance from popular attractions like Gua Maha (2.7 mi), guests can easily explore the island's beauty while enjoying a comfortable stay.The hotel offers well-equipped guest rooms featuring a flat-screen TV, air conditioning, and free Wi-Fi, ensuring a relaxing and connected experience. Additional amenities include a 24-hour front desk, room service, and daily newspapers. Guests can also unwind at the hotel’s pool and enjoy a complimentary breakfast to start the day right. For added convenience, there is free parking available on-site.When in Langkawi, be sure to try some local lobster dishes at nearby spots such as Wonderland Food Store, Langkawi Fish Farm Restaurant, or Kayu Puti. You can also visit nearby attractions like Pulau Payar Marine Park (0.6 mi), Eagle Square (0.5 mi), and Langkawi Legend Park (0.4 mi), all within walking distance of the hotel.Langkawi Seaview Hotel looks forward to making your visit to Langkawi a memorable one",3,0,0,4,99.8557672626361,6.31478938818581,1,"Jalan Penarak, Kampung Kuah, 07000 Langkawi, Kedah, Malaysia",https://www.tripadvisor.com/Hotel_Review-g298283-d557779-Reviews-Langkawi_Seaview_Hotel-Langkawi_Langkawi_District_Kedah.html,https://lh3.googleusercontent.com/p/AF1QipMuIgrMSQcHU6OQwVF6OXoQskRrmrVu3u4p9q0o=s1360-w1360-h1020,MY,Malaysia,Langkawi,1,2024-11-27,2025-12-31,635,,2024-12-02 00:00:00,2024-12-02 00:00:00,,18,,,
697,"Flamingo Hotel By The Beach,Penang","See why so many travelers make Flamingo Hotel by the Beach, Penang, their hotel of choice when visiting Tanjung Bungah. Offering the perfect blend of value, comfort, and convenience, this family-friendly hotel is designed with an array of amenities to suit the needs of travelers like you.Flamingo by the Beach Hotel provides comfortable rooms with flat-screen TVs and air conditioning, ensuring a relaxing stay. Free internet access is available, making it easy to stay connected throughout your visit. The hotel also features a concierge service and room service, adding to the convenience of your stay. Guests can enjoy the outdoor pool and complimentary breakfast, which have made this a favorite among those visiting Tanjung Bungah. Additionally, free parking is available for guests with a vehicle.While staying at Flamingo by the Beach Hotel, be sure to explore nearby Asian restaurants, including Sri Ananda Bahwan, Crab Village Restaurant, and Sunshine Bay Seafood Restaurant, all within a short distance. For nature lovers, popular parks such as Penang Avatar Secret Garden and Teluk Bahang Forest Eco Park are worth visiting.We’re confident you’ll enjoy your stay at Flamingo Hotel by the Beach, Penang, as you experience all that Tanjung Bungah has to offer.",4,0,0,4,100.288730549823,5.46675683044805,1,"Jalan Tanjung Bunga, 11200 Tanjung Bungah, Pulau Pinang, Malaysia",https://www.tripadvisor.com/Hotel_Review-g1905494-d1630632-Reviews-Flamingo_Hotel_by_The_Beach_Penang-Tanjung_Bungah_Penang_Island_Penang.html,https://lh3.googleusercontent.com/p/AF1QipOwRXgL3MqRNPWx317Hjg6TEVYYtCaYSm94YTfi=s1360-w1360-h1020,MY,Malaysia,Penang,1,2024-11-27,2025-12-31,635,,2024-12-02 00:00:00,2024-12-02 00:00:00,,18,,,
698,"
Noble Resort Hotel Melaka","Novotel Melaka is an excellent choice for rest and rejuvenation. Well-known for its trendy environment and proximity to great restaurants and attractions, Novotel Melaka makes it easy to enjoy the best of Melaka. Novotel Melaka offers guests an array of room amenities including a flat screen TV, air conditioning, and a minibar, and getting online is possible, as free wifi is available. The hotel offers room service and a concierge, to make your visit even more pleasant. The property also features a pool and an on-site restaurant. Guests arriving by vehicle have access to free parking. Close to some of Melaka's most popular landmarks, such as Malacca Sultanate Palace (0.4 mi) and Cheng Hoon Teng Temple (0.8 mi), Novotel Melaka is a great destination for tourists. Melaka has plenty of steakhouses. So when you’re here, be sure to check out popular spots like Pampas Sky Dining Steakhouse, Millers Kitchen Restaurant, and The Windmill Station, which are serving up some great dishes. Should time allow, Jonker Street, Melaka Straits Mosque, and Baba & Nyonya Heritage Museum are some popular attractions that are within walking distance. Whether you’re traveling for business, pleasure or both, Novotel Melaka is sure to make your visit to Melaka one worth remembering.",4,0,0,4,102.253953813026,2.18799605901554,1,"1-A, Jalan Melaka Raya 2, Taman Melaka Raya, 75000 Melaka, Malaysia",https://www.tripadvisor.com/Hotel_Review-g306997-d7786954-Reviews-Noble_Resort_Hotel_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,https://lh3.googleusercontent.com/p/AF1QipMqfNfu9n7j1nSoBzffaOs-20soNHIuIzz8Em88=s1360-w1360-h1020,MY,Malaysia,Melaka,1,2025-01-01,2025-12-31,635,,2024-12-02 00:00:00,2024-12-02 00:00:00,,18,,,
699,Hotel De'la Ferns Cameron Highlands,"Genius discounts at this property are available based on booking dates, stay dates, and other current deals.
Located on the cool hills of Cameron Highlands, Hotel De’ La Ferns offers a charming English Tudor-style architecture, providing guests with a unique and comfortable stay. The hotel features a restaurant and free Wi-Fi, and select rooms offer beautiful views of the countryside and nearby golf course, enhancing your overall experience.
Hotel De’ La Ferns is just a 5-minute drive from the towns of Tanah Rata and Brinchang, making it a convenient location for exploring the area. The rooms are equipped with satellite TV, a minibar, and a private bathroom with shower facilities and a hairdryer. Room service is also available for added convenience.
The hotel’s 24-hour front desk offers services such as faxing and photocopying, and guests with vehicles can take advantage of free on-site parking. Whether you're visiting for business or leisure, Hotel De’ La Ferns provides a peaceful retreat in the heart of Cameron Highlands.",4,0,0,4,101.377045472892,4.48151924048006,1,"Batu 39, Jalan Besar, Tanah Rata, 39000 Tanah Rata, Pahang, Malaysia",https://www.tripadvisor.com/Hotel_Review-g1497917-d1497522-Reviews-Hotel_De_La_Ferns-Tanah_Rata_Cameron_Highlands_Pahang.html,https://lh3.googleusercontent.com/p/AF1QipNRffSn75X3XySvCDv-_SjDzTLnuHqxrHzNWLY3=s1360-w1360-h1020,MY,Malaysia,Pahang,1,2025-01-01,2025-12-31,635,,2024-12-02 00:00:00,2024-12-02 00:00:00,,18,,,
